Loan_ID,Customer_ID,Loan_Amount,Loan_Type,Credit_Score,Repayment_History,Collateral_Value,Loan_Tenure,Default_Status
L299269,C299269,4516789,Personal,824,67.04352587869585,977936,321,0
L299270,C299270,4686624,Home,832,70.48018583575896,2371506,23,0
L299271,C299271,3726623,Personal,615,54.47518620549294,2202867,218,0
L299272,C299272,362902,Vehicle,634,75.97744192869456,3290200,239,0
L299273,C299273,598473,Education,710,72.65093285075083,2233508,24,0
L299274,C299274,2842827,Personal,531,58.91777683241611,2296566,266,1
L299275,C299275,1878566,Education,463,54.118222237849594,2018848,356,1
L299276,C299276,3698212,Education,444,59.61323679844219,2487287,310,1
L299277,C299277,4528539,Education,497,65.61589177405341,3062274,298,1
L299278,C299278,522854,Home,489,59.54679025411819,253179,189,1
L299279,C299279,3720469,Personal,637,95.92783397095332,2475011,136,0
L299280,C299280,460800,Business,789,57.50676417270145,1287110,161,0
L299281,C299281,2652472,Home,646,55.74220556895253,3406524,208,0
L299282,C299282,1330301,Business,617,85.65673505682417,3904002,231,0
L299283,C299283,3272555,Business,462,94.33425124591918,789223,327,0
L299284,C299284,4351802,Business,537,90.57873058643106,3257114,29,0
L299285,C299285,4669337,Vehicle,821,55.42579581108297,3004807,127,0
L299286,C299286,2970593,Personal,626,62.04031745881274,3475698,49,0
L299287,C299287,4827687,Home,555,58.875771429177696,1076129,242,1
L299288,C299288,1885406,Home,770,68.86696286862102,983743,307,0
L299289,C299289,729686,Home,635,55.76804492259026,2540958,26,0
L299290,C299290,4430652,Business,392,93.5127411710263,808733,196,0
L299291,C299291,134551,Business,648,73.72178209612193,3198331,186,0
L299292,C299292,1922383,Personal,675,73.38476574362598,3684896,223,0
L299293,C299293,1150449,Personal,489,95.95775599347319,3024755,150,0
L299294,C299294,3630744,Education,654,55.924884307744726,460927,318,0
L299295,C299295,671076,Business,765,68.76627452088813,705809,29,0
L299296,C299296,1310991,Vehicle,509,83.45156135915477,1308786,221,0
L299297,C299297,2810836,Home,534,76.47239316904344,2543198,269,0
L299298,C299298,1025474,Personal,683,78.04618566383614,1469732,295,0
L299299,C299299,4317416,Vehicle,305,66.65866983224936,464624,357,1
L299300,C299300,369920,Personal,552,52.34055173154821,3408079,288,1
L299301,C299301,1456852,Personal,702,83.36657149345811,921201,21,0
L299302,C299302,1395581,Personal,414,97.93485737489578,1637656,118,0
L299303,C299303,950559,Education,630,66.1971260824134,176705,258,0
L299304,C299304,2689422,Home,812,71.05763685940722,1621295,263,0
L299305,C299305,3070551,Personal,430,74.91087461056756,1499914,258,1
L299306,C299306,3813765,Home,450,72.66567117899888,3124975,180,1
L299307,C299307,2252345,Education,575,65.76763843989126,3895030,18,1
L299308,C299308,4064251,Education,334,70.84647321489925,2836948,95,1
L299309,C299309,4417574,Personal,504,92.0381982315904,3070837,359,0
L299310,C299310,3427107,Education,625,92.52789539384534,2635775,31,0
L299311,C299311,4770942,Personal,505,93.13245041408535,444201,187,0
L299312,C299312,2332490,Business,458,57.482451806552795,3101848,120,1
L299313,C299313,823963,Education,497,71.6820804756956,552734,312,1
L299314,C299314,3329320,Education,798,76.4417962889053,3619076,111,0
L299315,C299315,572615,Personal,338,51.68844418616479,1822578,45,1
L299316,C299316,2208168,Vehicle,559,86.34337328421225,3555482,86,0
L299317,C299317,4279475,Education,612,97.59389321601441,1700835,292,0
L299318,C299318,520866,Personal,618,89.35238310864992,1624905,62,0
L299319,C299319,4869578,Personal,706,86.63962362750947,187688,337,0
L299320,C299320,2721414,Business,537,65.91180616416395,2106088,180,1
L299321,C299321,4171337,Home,600,87.39342998148095,3202161,17,0
L299322,C299322,990071,Home,748,87.19423039706378,1387408,177,0
L299323,C299323,4497445,Education,540,92.62428805729857,3176069,259,0
L299324,C299324,104935,Personal,648,88.54857187008676,3932508,71,0
L299325,C299325,1416624,Personal,452,60.378722027950246,3434374,133,1
L299326,C299326,4037171,Vehicle,768,78.36660671199624,3866209,53,0
L299327,C299327,4589859,Home,712,65.82897792790865,3797658,160,0
L299328,C299328,1826495,Personal,654,74.78592222870981,2234459,71,0
L299329,C299329,2479282,Business,661,70.89479976578916,3507937,314,0
L299330,C299330,2617832,Education,439,77.75866839713356,3742787,109,0
L299331,C299331,3289349,Home,341,56.08002393436385,3878933,293,1
L299332,C299332,2979923,Education,712,74.81683715227436,701712,285,0
L299333,C299333,3395008,Home,776,78.03656368321276,413871,268,0
L299334,C299334,1801298,Home,406,89.0222097016014,2125032,239,0
L299335,C299335,1350423,Education,518,92.80642085145894,84681,92,0
L299336,C299336,143179,Business,656,68.39970940768193,3329137,47,0
L299337,C299337,4733975,Business,626,61.49215052983821,1325153,142,0
L299338,C299338,1424641,Business,386,78.46590987542898,3378837,232,0
L299339,C299339,2956345,Personal,581,60.847707949804004,490164,75,1
L299340,C299340,964750,Home,377,72.96407700832769,1328317,305,1
L299341,C299341,4184719,Home,618,88.4453105119722,1950619,225,0
L299342,C299342,4182459,Business,810,62.70264137307208,1386984,218,0
L299343,C299343,2702378,Vehicle,443,68.36024644929407,1854746,247,1
L299344,C299344,4597886,Business,738,60.32132203841808,3849129,18,0
L299345,C299345,3529601,Home,610,51.3029175972806,285268,333,0
L299346,C299346,1574860,Home,734,54.333047096517575,1728085,135,0
L299347,C299347,4773369,Home,453,60.43233845508706,1402564,263,1
L299348,C299348,1949066,Home,819,84.53698956675993,448968,113,0
L299349,C299349,4997917,Business,758,67.74905713192153,849008,25,0
L299350,C299350,2320427,Personal,597,98.7916882607515,3264188,301,0
L299351,C299351,3710542,Business,792,71.93900037108398,1708943,40,0
L299352,C299352,4635182,Business,742,84.98470870861581,2164663,140,0
L299353,C299353,2491002,Home,414,61.950862713074535,1329165,276,1
L299354,C299354,1017175,Home,506,93.98254013213062,1495933,68,0
L299355,C299355,1681699,Education,589,85.28859339296807,2856488,146,0
L299356,C299356,652500,Vehicle,567,51.81413213715192,1574725,269,1
L299357,C299357,4281087,Education,362,56.98473535073283,578192,256,1
L299358,C299358,2759222,Home,388,88.38431649965013,3583076,276,0
L299359,C299359,3276535,Personal,610,89.01901877464829,2199298,255,0
L299360,C299360,590046,Vehicle,441,84.18418014396254,3441412,92,0
L299361,C299361,3113793,Personal,420,61.35513153656321,2182366,33,1
L299362,C299362,1928546,Home,350,92.5349324146463,2145822,298,0
L299363,C299363,292444,Personal,644,90.01962238081347,3816796,145,0
L299364,C299364,2324651,Personal,319,63.789757733803,1824467,133,1
L299365,C299365,3290629,Vehicle,473,92.56867074136309,2475844,313,0
L299366,C299366,4445043,Personal,763,91.23652698298659,260326,297,0
L299367,C299367,3523686,Home,760,97.47902924575601,1119054,294,0
L299368,C299368,3188820,Home,798,71.4946830330491,2523080,321,0
L299369,C299369,873279,Vehicle,655,51.04084422982287,408264,115,0
L299370,C299370,2914539,Business,834,91.62287124672852,3158750,280,0
L299371,C299371,4660406,Business,535,67.59505485254267,3888431,203,1
L299372,C299372,3064122,Vehicle,649,86.50101856627651,2960755,280,0
L299373,C299373,4849417,Home,302,82.48050464278649,2958863,344,0
L299374,C299374,2452414,Vehicle,385,73.93630322221293,1678292,283,1
L299375,C299375,2788926,Education,708,63.414002742792306,3851833,120,0
L299376,C299376,1819850,Home,688,58.7274251175457,3704743,244,0
L299377,C299377,3943918,Vehicle,529,72.96974449719522,1138623,67,1
L299378,C299378,2281034,Business,735,69.34340691224463,136221,304,0
L299379,C299379,1225501,Home,568,51.00391069178007,3267450,250,1
L299380,C299380,2478952,Vehicle,479,64.27967366716754,2897311,39,1
L299381,C299381,3019677,Home,595,72.0677271200345,167685,358,1
L299382,C299382,3935074,Personal,523,51.883872891999054,2739450,331,1
L299383,C299383,1763567,Personal,510,89.27548403420796,3464407,48,0
L299384,C299384,131474,Business,622,89.36723961480652,1496450,291,0
L299385,C299385,2695916,Business,691,80.8460379266821,2603589,248,0
L299386,C299386,2046790,Home,527,55.69962692474776,3746157,272,1
L299387,C299387,2302606,Home,747,75.62341418115659,3744873,288,0
L299388,C299388,409674,Personal,805,73.10949983347892,3237555,31,0
L299389,C299389,3296502,Personal,608,66.54110927732863,584297,204,0
L299390,C299390,4097347,Home,586,82.09846632399591,2765454,296,0
L299391,C299391,4410454,Education,490,79.92684749298263,2015867,355,0
L299392,C299392,1233933,Education,634,63.056220428078404,521132,177,0
L299393,C299393,1810472,Home,662,88.48842862968735,3711280,27,0
L299394,C299394,1670739,Vehicle,668,65.88929531266001,2495417,166,0
L299395,C299395,844399,Vehicle,684,64.3543076436368,1628003,350,0
L299396,C299396,2310095,Education,546,52.353320813880075,613049,301,1
L299397,C299397,3166313,Vehicle,747,51.62090197322932,3008438,317,0
L299398,C299398,3992722,Education,592,60.945831383005654,163698,351,1
L299399,C299399,997605,Education,693,80.65290610069806,2253697,153,0
L299400,C299400,3765539,Business,824,74.78611745966698,1885879,167,0
L299401,C299401,1004686,Home,366,78.66014233657071,3766620,50,0
L299402,C299402,1559008,Home,544,72.33085833560017,1908644,246,1
L299403,C299403,4772587,Personal,709,90.33640861082745,584688,304,0
L299404,C299404,1741985,Personal,439,99.3222794294276,530256,106,0
L299405,C299405,3198179,Home,451,52.115961360681155,100760,169,1
L299406,C299406,2354778,Vehicle,513,56.499010531307256,3609247,230,1
L299407,C299407,418539,Personal,611,79.11854778430441,3013569,310,0
L299408,C299408,1175107,Personal,819,75.70559741160493,2129843,258,0
L299409,C299409,3716097,Business,321,59.55173103055691,2693712,255,1
L299410,C299410,4548118,Vehicle,662,68.49733418576021,3383968,243,0
L299411,C299411,1337993,Business,795,66.78892546794233,2921626,64,0
L299412,C299412,2728794,Education,796,97.47395824605923,3947795,77,0
L299413,C299413,4343908,Personal,757,90.38507320697512,1292820,127,0
L299414,C299414,3485759,Education,806,52.166535507936025,312046,228,0
L299415,C299415,4355795,Personal,740,66.53861190791356,2168964,134,0
L299416,C299416,4982061,Business,530,71.07908596687443,1536697,108,1
L299417,C299417,1471621,Home,598,77.85540608043001,1297377,107,0
L299418,C299418,1876599,Education,751,56.10614105296543,144905,343,0
L299419,C299419,582764,Home,749,71.03441247112195,3335764,201,0
L299420,C299420,4195254,Education,731,54.27978852837083,275932,158,0
L299421,C299421,1420270,Education,590,79.9583782303431,864123,233,0
L299422,C299422,1587533,Home,425,82.10561861454596,3870419,337,0
L299423,C299423,1345562,Personal,353,94.15905042495632,2731116,132,0
L299424,C299424,4083117,Business,483,91.6441065464897,1989501,241,0
L299425,C299425,4966062,Business,479,77.62784298861759,2381979,215,0
L299426,C299426,1394536,Personal,319,80.40236982125273,419688,199,0
L299427,C299427,1404394,Personal,401,71.15622374791876,216756,170,1
L299428,C299428,4703317,Vehicle,552,81.38961331300067,2104953,126,0
L299429,C299429,263936,Vehicle,338,83.33537229703737,1535522,18,0
L299430,C299430,363894,Home,847,60.702770625025764,3172260,313,0
L299431,C299431,4067237,Vehicle,404,70.93496954281633,2161740,223,1
L299432,C299432,3670042,Vehicle,771,72.33954306359088,540892,217,0
L299433,C299433,244502,Education,432,87.68171648252583,1663410,56,0
L299434,C299434,4640629,Vehicle,354,88.63149738317182,2292516,95,0
L299435,C299435,1799905,Education,439,78.09999520967506,3555239,50,0
L299436,C299436,3682535,Vehicle,351,99.18552811997611,2874086,167,0
L299437,C299437,4011893,Vehicle,764,61.73847301024253,2010543,22,0
L299438,C299438,1852067,Education,625,99.39831519722831,218160,43,0
L299439,C299439,4523320,Home,814,87.03295320654736,2008020,330,0
L299440,C299440,1498601,Vehicle,645,69.1768428516474,433320,180,0
L299441,C299441,1840160,Home,608,83.58413748335204,3071237,197,0
L299442,C299442,3831083,Business,515,69.02693667538483,1534821,153,1
L299443,C299443,4924562,Education,427,56.0556500984392,317158,165,1
L299444,C299444,680358,Vehicle,343,98.15338168361622,1321334,215,0
L299445,C299445,3240990,Personal,488,75.25984786911488,331026,67,0
L299446,C299446,2098066,Vehicle,458,60.009868091246695,1452724,251,1
L299447,C299447,204569,Home,828,69.32019805422699,1552312,128,0
L299448,C299448,1345343,Business,483,58.50851562491107,2941760,88,1
L299449,C299449,1009795,Personal,487,57.68659245070234,3983393,286,1
L299450,C299450,147407,Education,668,79.68138921019415,51329,65,0
L299451,C299451,2424589,Business,307,61.444661789035735,1825460,90,1
L299452,C299452,4903075,Home,755,53.30474697300181,3013351,225,0
L299453,C299453,2081390,Vehicle,501,61.19228797912672,403989,87,1
L299454,C299454,2090796,Personal,334,98.96576147740032,1937354,278,0
L299455,C299455,2969734,Business,632,58.95041123528813,40285,129,0
L299456,C299456,307494,Personal,404,79.8782500719094,1210754,213,0
L299457,C299457,780282,Home,417,68.17476615160965,2325964,340,1
L299458,C299458,3425859,Personal,802,50.00880535350642,2349,319,0
L299459,C299459,1887966,Vehicle,813,90.82495733170097,3033627,80,0
L299460,C299460,1331791,Vehicle,739,75.2278542490852,881417,126,0
L299461,C299461,4820426,Business,654,70.07914097622447,3261379,34,0
L299462,C299462,4372727,Personal,473,75.88520240706978,3689806,53,0
L299463,C299463,1259566,Home,778,99.90584013149416,1362829,344,0
L299464,C299464,3854605,Home,839,75.11266622316298,2958313,43,0
L299465,C299465,3924862,Vehicle,681,88.30827680102186,3210489,220,0
L299466,C299466,2795041,Education,438,91.83408650622016,903036,317,0
L299467,C299467,550633,Vehicle,730,79.90725765461829,2382181,150,0
L299468,C299468,4095672,Education,505,51.6772610399285,1665311,253,1
L299469,C299469,2347776,Education,338,53.102146843853546,1224545,280,1
L299470,C299470,4180234,Home,411,56.672570071370835,3504326,236,1
L299471,C299471,2605348,Business,352,63.214008261945644,3149793,187,1
L299472,C299472,3549777,Business,724,61.00315191009779,677223,139,0
L299473,C299473,2734608,Personal,820,72.12729731136102,2233495,194,0
L299474,C299474,1541625,Vehicle,417,94.93583861904271,3752629,253,0
L299475,C299475,1323550,Vehicle,445,60.90683528355713,1359704,49,1
L299476,C299476,1914005,Personal,634,70.29714519640538,3246184,320,0
L299477,C299477,3319556,Vehicle,582,61.8166717918984,3641316,234,1
L299478,C299478,714946,Education,832,68.51115073968039,281998,317,0
L299479,C299479,3593747,Education,317,98.28350138977041,359122,112,0
L299480,C299480,1873408,Business,451,60.16178710264557,513691,354,1
L299481,C299481,1012298,Business,668,69.15498671339184,3491907,346,0
L299482,C299482,610498,Personal,493,81.4921114579821,1714119,70,0
L299483,C299483,3535328,Business,517,86.8452483130674,3707268,92,0
L299484,C299484,4665206,Business,765,82.6712390895362,2114710,100,0
L299485,C299485,112978,Personal,698,65.98400389642384,281207,337,0
L299486,C299486,3291606,Personal,374,95.37479028050706,1855960,168,0
L299487,C299487,1011647,Education,780,63.519118053680266,1454495,264,0
L299488,C299488,435558,Personal,831,64.33976094141144,2626901,143,0
L299489,C299489,3264268,Personal,353,95.93174506568825,2112990,32,0
L299490,C299490,4212690,Business,446,83.54375157126829,2660269,202,0
L299491,C299491,4795569,Education,631,63.92932979419304,1585178,58,0
L299492,C299492,4136914,Personal,472,95.56904960067581,570388,197,0
L299493,C299493,2319219,Education,549,93.4276895567469,1937432,224,0
L299494,C299494,4753017,Personal,802,50.27331053765744,2409959,323,0
L299495,C299495,4298174,Business,626,87.42032367278318,1753472,21,0
L299496,C299496,2377630,Personal,515,81.87641835095691,2145931,204,0
L299497,C299497,4411239,Business,355,77.42524754437252,3082945,164,0
L299498,C299498,3922973,Vehicle,800,90.12216610658871,1710199,128,0
L299499,C299499,1011621,Home,778,58.94649950906635,1554863,22,0
L299500,C299500,1477898,Business,825,73.29298518571387,3155902,279,0
L299501,C299501,705221,Business,632,55.28759620366635,78164,140,0
L299502,C299502,3902542,Education,672,69.44331502454627,2672038,156,0
L299503,C299503,3150493,Education,495,78.30791852808959,1784147,216,0
L299504,C299504,2484494,Education,423,54.790942773795514,657626,357,1
L299505,C299505,1729764,Home,490,77.9298081410721,3465704,127,0
L299506,C299506,4912165,Vehicle,742,74.82043990821848,1592318,298,0
L299507,C299507,2575663,Personal,624,59.56770118635963,2947183,138,0
L299508,C299508,2985001,Home,469,81.74874950753227,2513746,249,0
L299509,C299509,1079290,Business,443,97.29838453939809,38161,353,0
